Country,Income_Level,Prompt_Type,LLM,Citation_ID,Author,Title,Year,Journal,DOI
Kenya,Lower-Middle Income,Behavior,DeepSeek-Chat,Kenya_Behavior_1,Joseph Kiplang'at,Information seeking behaviour of rural women in Kenya,2003,Library Review,10.1108/00242530310465933
Kenya,Lower-Middle Income,Behavior,DeepSeek-Chat,Kenya_Behavior_2,Justus M. Wamukoya,Information needs and information-seeking behaviour of small-scale farmers in Kenya,2000,Library Management,10.1108/01435120010324893
Kenya,Lower-Middle Income,Behavior,DeepSeek-Chat,Kenya_Behavior_3,Rebecca N. Kibugi,Information seeking behaviour of university students in Kenya,2011,Library Philosophy and Practice,10.1.1.1023.1014
Kenya,Lower-Middle Income,Behavior,DeepSeek-Chat,Kenya_Behavior_4,Grace W. Gathoni,Information needs and information-seeking behaviour of women in rural Kenya,2008,Information Development,10.1177/0266666908091129
Kenya,Lower-Middle Income,Behavior,DeepSeek-Chat,Kenya_Behavior_5,Margaret N. Ng'ang'a,Information behaviour of pastoral communities in Kenya,2015,Library Hi Tech,10.1108/LHT-02-2015-0018
Kenya,Lower-Middle Income,Behavior,DeepSeek-Chat,Kenya_Behavior_6,Peter G. Underwood,Information seeking behaviour of Kenyan university researchers,2010,Journal of Documentation,10.1108/00220411011023643
Kenya,Lower-Middle Income,Behavior,DeepSeek-Chat,Kenya_Behavior_7,Judith Mavodza,Information behaviour of postgraduate students in Kenyan universities,2013,Library Review,10.1108/LR-06-2013-0078
Kenya,Lower-Middle Income,Behavior,DeepSeek-Chat,Kenya_Behavior_8,Fredrick M. Owino,Information needs and seeking behaviour of smallholder farmers in Kenya,2017,Journal of Agricultural & Food Information,10.1080/10496505.2017.1287156
Kenya,Lower-Middle Income,Behavior,DeepSeek-Chat,Kenya_Behavior_9,Lucy M. Muthoni,Information behaviour of health professionals in Kenya,2016,Health Information & Libraries Journal,10.1111/hir.12145
Kenya,Lower-Middle Income,Behavior,DeepSeek-Chat,Kenya_Behavior_10,Daniel N. Sifuna,Information seeking patterns of Kenyan secondary school students,2014,Library & Information Science Research,10.1016/j.lisr.2014.02.003
Kenya,Lower-Middle Income,Behavior,DeepSeek-Chat,Kenya_Behavior_11,Elisha O. Ondari-Okemwa,Information behaviour of Kenyan legislators,2009,Government Information Quarterly,10.1016/j.giq.2008.08.003
Kenya,Lower-Middle Income,Behavior,DeepSeek-Chat,Kenya_Behavior_12,Joyce M. Nyamboga,Information needs and seeking behaviour of distance learners in Kenya,2012,Journal of Library & Information Services in Distance Learning,10.1080/1533290X.2012.705148
Kenya,Lower-Middle Income,Behavior,DeepSeek-Chat,Kenya_Behavior_13,Charles K. Kiptinness,Information behaviour of rural communities in Kenya,2011,Information Development,10.1177/0266666911417545
Kenya,Lower-Middle Income,Behavior,DeepSeek-Chat,Kenya_Behavior_14,Beatrice W. Ngugi,Information seeking behaviour of Kenyan journalists,2018,Journal of Information Science,10.1177/0165551517748285
Kenya,Lower-Middle Income,Behavior,DeepSeek-Chat,Kenya_Behavior_15,John K. Mwangi,Information needs and seeking behaviour of Kenyan entrepreneurs,2015,Journal of Small Business and Enterprise Development,10.1108/JSBED-03-2014-0045
Kenya,Lower-Middle Income,Behavior,DeepSeek-Chat,Kenya_Behavior_16,Esther W. Gathoni,Information behaviour of Kenyan university students in the digital age,2019,Journal of Academic Librarianship,10.1016/j.acalib.2019.102076
Kenya,Lower-Middle Income,Behavior,DeepSeek-Chat,Kenya_Behavior_17,Peter O. Ocholla,Information seeking behaviour of Kenyan academics,2007,South African Journal of Libraries and Information Science,10.7553/73-2-1429
Kenya,Lower-Middle Income,Behavior,DeepSeek-Chat,Kenya_Behavior_18,Joseph M. Kavulya,Information needs and seeking behaviour of Kenyan farmers,2004,Library Management,10.1108/01435120410533774
Kenya,Lower-Middle Income,Behavior,DeepSeek-Chat,Kenya_Behavior_19,Grace W. Wamue,Information behaviour of Kenyan rural women in agricultural development,2010,Information Development,10.1177/0266666910361931
Kenya,Lower-Middle Income,Behavior,DeepSeek-Chat,Kenya_Behavior_20,Ruth N. Wambui,Information seeking behaviour of Kenyan university faculty,2016,Journal of Librarianship and Information Science,10.1177/0961000616654732
Bangladesh,Lower-Middle Income,Seeking,DeepSeek-Chat,Bangladesh_Seeking_1,Md. Anwarul Islam,Information seeking behaviour of university students in Bangladesh: A survey,2010,The International Information & Library Review,10.1080/10572317.2010.10762851
Bangladesh,Lower-Middle Income,Seeking,DeepSeek-Chat,Bangladesh_Seeking_2,"Md. Shiful Islam, Md. Nazmul Hasan",Information seeking behaviour of rural women in Bangladesh: A study,2015,Library Philosophy and Practice,10.13140/RG.2.1.4203.4961
Bangladesh,Lower-Middle Income,Seeking,DeepSeek-Chat,Bangladesh_Seeking_3,"Md. Maidul Islam, Md. Anwarul Islam",Information seeking behaviour of faculty members in public universities of Bangladesh,2013,Library Review,10.1108/LR-06-2013-0076
Bangladesh,Lower-Middle Income,Seeking,DeepSeek-Chat,Bangladesh_Seeking_4,"K. M. Asaduzzaman, Md. Shiful Islam",Information seeking behaviour of farmers in rural Bangladesh: A case study,2016,Journal of Agricultural & Food Information,10.1080/10496505.2016.1178632
Bangladesh,Lower-Middle Income,Seeking,DeepSeek-Chat,Bangladesh_Seeking_5,"Md. Shariful Islam, Md. Shiful Islam",Information seeking behaviour of health professionals in Bangladesh,2017,Health Information & Libraries Journal,10.1111/hir.12182
Bangladesh,Lower-Middle Income,Seeking,DeepSeek-Chat,Bangladesh_Seeking_6,"Md. Nazmul Hasan, Md. Shiful Islam",Information seeking behaviour of postgraduate students in Bangladesh,2014,Library Philosophy and Practice,10.13140/RG.2.1.4203.4961
Bangladesh,Lower-Middle Income,Seeking,DeepSeek-Chat,Bangladesh_Seeking_7,"Md. Anwarul Islam, Md. Shiful Islam",Information seeking behaviour of journalists in Bangladesh,2012,Journal of Librarianship and Information Science,10.1177/0961000611434996
Bangladesh,Lower-Middle Income,Seeking,DeepSeek-Chat,Bangladesh_Seeking_8,"Md. Shiful Islam, Md. Maidul Islam",Information seeking behaviour of undergraduate students in Bangladesh,2015,Library Review,10.1108/LR-06-2015-0063
Bangladesh,Lower-Middle Income,Seeking,DeepSeek-Chat,Bangladesh_Seeking_9,"Md. Nazmul Hasan, K. M. Asaduzzaman",Information seeking behaviour of rural women in Bangladesh: A case study,2018,Journal of Information Science Theory and Practice,10.1633/JISTaP.2018.6.2.1
Bangladesh,Lower-Middle Income,Seeking,DeepSeek-Chat,Bangladesh_Seeking_10,"Md. Shiful Islam, Md. Anwarul Islam",Information seeking behaviour of researchers in Bangladesh,2019,Information Development,10.1177/0266666919862424
Bangladesh,Lower-Middle Income,Seeking,DeepSeek-Chat,Bangladesh_Seeking_11,"Md. Maidul Islam, Md. Shariful Islam",Information seeking behaviour of university faculty members in Bangladesh,2020,Journal of Academic Librarianship,10.1016/j.acalib.2020.102163
Bangladesh,Lower-Middle Income,Seeking,DeepSeek-Chat,Bangladesh_Seeking_12,"K. M. Asaduzzaman, Md. Nazmul Hasan",Information seeking behaviour of rural farmers in Bangladesh: A survey,2021,Journal of Agricultural Education and Extension,10.1080/1389224X.2021.1873156
Bangladesh,Lower-Middle Income,Seeking,DeepSeek-Chat,Bangladesh_Seeking_13,"Md. Shiful Islam, Md. Anwarul Islam",Information seeking behaviour of medical students in Bangladesh,2018,Health Information & Libraries Journal,10.1111/hir.12245
Bangladesh,Lower-Middle Income,Seeking,DeepSeek-Chat,Bangladesh_Seeking_14,"Md. Nazmul Hasan, Md. Maidul Islam",Information seeking behaviour of postgraduate researchers in Bangladesh,2017,Library Review,10.1108/LR-06-2017-0052
Bangladesh,Lower-Middle Income,Seeking,DeepSeek-Chat,Bangladesh_Seeking_15,"Md. Shariful Islam, K. M. Asaduzzaman",Information seeking behaviour of rural women in Bangladesh: A qualitative study,2019,Information Development,10.1177/0266666919862425
Bangladesh,Lower-Middle Income,Seeking,DeepSeek-Chat,Bangladesh_Seeking_16,"Md. Anwarul Islam, Md. Shiful Islam",Information seeking behaviour of university students in Bangladesh: A comparative study,2020,Journal of Librarianship and Information Science,10.1177/0961000620935498
Bangladesh,Lower-Middle Income,Seeking,DeepSeek-Chat,Bangladesh_Seeking_17,"Md. Maidul Islam, Md. Nazmul Hasan",Information seeking behaviour of faculty members in private universities of Bangladesh,2021,The International Information & Library Review,10.1080/10572317.2021.1879420
Bangladesh,Lower-Middle Income,Seeking,DeepSeek-Chat,Bangladesh_Seeking_18,"K. M. Asaduzzaman, Md. Shariful Islam",Information seeking behaviour of rural farmers in Bangladesh: An empirical study,2022,Journal of Agricultural & Food Information,10.1080/10496505.2022.2033156
Bangladesh,Lower-Middle Income,Seeking,DeepSeek-Chat,Bangladesh_Seeking_19,"Md. Shiful Islam, Md. Anwarul Islam",Information seeking behaviour of postgraduate students in Bangladesh: A survey,2023,Library Philosophy and Practice,10.13140/RG.2.2.12345.67890
Bangladesh,Lower-Middle Income,Seeking,DeepSeek-Chat,Bangladesh_Seeking_20,"Md. Nazmul Hasan, Md. Maidul Islam",Information seeking behaviour of rural women in Bangladesh: A systematic review,2023,Information Development,10.1177/02666669231123456
Bangladesh,Lower-Middle Income,Use,DeepSeek-Chat,Bangladesh_Use_1,Md. Anwarul Islam,Information literacy in the context of Bangladesh: A study of university students,2011,The International Information & Library Review,10.1080/10572317.2011.10762882
Bangladesh,Lower-Middle Income,Use,DeepSeek-Chat,Bangladesh_Use_2,"Md. Shariful Islam, Md. Nazmul Hasan",Information seeking behavior of rural women in Bangladesh,2015,Library Philosophy and Practice,10.13140/RG.2.1.3203.4961
Bangladesh,Lower-Middle Income,Use,DeepSeek-Chat,Bangladesh_Use_3,"Md. Maidul Islam, Md. Anwarul Islam",Information needs and seeking behavior of farmers in Bangladesh,2016,Journal of Agricultural & Food Information,10.1080/10496505.2016.1179391
Bangladesh,Lower-Middle Income,Use,DeepSeek-Chat,Bangladesh_Use_4,"K. M. Asaduzzaman, Md. Shariful Islam",Use of social media for information dissemination in Bangladesh,2017,Journal of Information Science Theory and Practice,10.1633/JISTaP.2017.5.2.1
Bangladesh,Lower-Middle Income,Use,DeepSeek-Chat,Bangladesh_Use_5,"Md. Nazmul Hasan, Md. Shariful Islam",Information literacy among university students in Bangladesh,2018,Journal of Librarianship and Information Science,10.1177/0961000618769979
Bangladesh,Lower-Middle Income,Use,DeepSeek-Chat,Bangladesh_Use_6,"Md. Anwarul Islam, Md. Maidul Islam",Information behavior of rural women in Bangladesh: A case study,2019,Information Development,10.1177/0266666919866124
Bangladesh,Lower-Middle Income,Use,DeepSeek-Chat,Bangladesh_Use_7,"Md. Shariful Islam, K. M. Asaduzzaman",Digital literacy and information-seeking behavior among university students in Bangladesh,2020,Journal of Information Science,10.1177/0165551519890515
Bangladesh,Lower-Middle Income,Use,DeepSeek-Chat,Bangladesh_Use_8,"Md. Nazmul Hasan, Md. Anwarul Islam",Information needs and seeking behavior of rural farmers in Bangladesh,2020,Library Review,10.1108/LR-01-2020-0012
Bangladesh,Lower-Middle Income,Use,DeepSeek-Chat,Bangladesh_Use_9,"Md. Maidul Islam, Md. Shariful Islam",Social media as a source of health information in Bangladesh,2021,Health Information & Libraries Journal,10.1111/hir.12345
Bangladesh,Lower-Middle Income,Use,DeepSeek-Chat,Bangladesh_Use_10,"K. M. Asaduzzaman, Md. Nazmul Hasan",Information literacy and critical thinking among university students in Bangladesh,2021,Journal of Academic Librarianship,10.1016/j.acalib.2021.102345
Bangladesh,Lower-Middle Income,Use,DeepSeek-Chat,Bangladesh_Use_11,"Md. Anwarul Islam, Md. Maidul Islam",Information-seeking behavior of rural women in Bangladesh: A qualitative study,2022,Information Research,10.47989/irpaper923
Bangladesh,Lower-Middle Income,Use,DeepSeek-Chat,Bangladesh_Use_12,"Md. Shariful Islam, K. M. Asaduzzaman",Use of mobile phones for agricultural information in Bangladesh,2022,Journal of Agricultural Education and Extension,10.1080/1389224X.2022.2036789
Bangladesh,Lower-Middle Income,Use,DeepSeek-Chat,Bangladesh_Use_13,"Md. Nazmul Hasan, Md. Anwarul Islam",Information literacy and academic performance of university students in Bangladesh,2022,Education for Information,10.3233/EFI-220012
Bangladesh,Lower-Middle Income,Use,DeepSeek-Chat,Bangladesh_Use_14,"Md. Maidul Islam, Md. Shariful Islam",Health information-seeking behavior among rural women in Bangladesh,2023,Health Communication,10.1080/10410236.2023.1234567
Bangladesh,Lower-Middle Income,Use,DeepSeek-Chat,Bangladesh_Use_15,"K. M. Asaduzzaman, Md. Nazmul Hasan",Digital divide and information access in rural Bangladesh,2023,Information Technology for Development,10.1080/02681102.2023.1234567
Bangladesh,Lower-Middle Income,Use,DeepSeek-Chat,Bangladesh_Use_16,"Md. Anwarul Islam, Md. Maidul Islam",Information needs of rural farmers in Bangladesh: A systematic review,2023,Journal of Rural Studies,10.1016/j.jrurstud.2023.03.012
Bangladesh,Lower-Middle Income,Use,DeepSeek-Chat,Bangladesh_Use_17,"Md. Shariful Islam, K. M. Asaduzzaman",Misinformation and disinformation in social media: A case study of Bangladesh,2023,New Media & Society,10.1177/14614448231123456
Bangladesh,Lower-Middle Income,Use,DeepSeek-Chat,Bangladesh_Use_18,"Md. Nazmul Hasan, Md. Anwarul Islam",Information literacy and lifelong learning in Bangladesh,2023,International Journal of Lifelong Education,10.1080/02601370.2023.1234567
Bangladesh,Lower-Middle Income,Use,DeepSeek-Chat,Bangladesh_Use_19,"Md. Maidul Islam, Md. Shariful Islam",Information behavior of university students in Bangladesh during COVID-19,2023,Journal of Documentation,10.1108/JD-01-2023-0012
Bangladesh,Lower-Middle Income,Use,DeepSeek-Chat,Bangladesh_Use_20,"K. M. Asaduzzaman, Md. Nazmul Hasan",Digital literacy and information evaluation skills among youth in Bangladesh,2024,Computers & Education,10.1016/j.compedu.2024.105678
Bangladesh,Lower-Middle Income,Sharing,DeepSeek-Chat,Bangladesh_Sharing_1,Md. Sajjad Hosain et al.,Social Media and Political Participation in Bangladesh: The Role of Facebook in Political Information Sharing,2020,Journal of Information Technology & Politics,10.1080/19331681.2020.1761914
Bangladesh,Lower-Middle Income,Sharing,DeepSeek-Chat,Bangladesh_Sharing_2,Md. Sanaul Haque et al.,Information Dissemination and Disaster Preparedness in Bangladesh: The Role of Mobile Phones,2019,International Journal of Disaster Risk Reduction,10.1016/j.ijdrr.2019.101137
Bangladesh,Lower-Middle Income,Sharing,DeepSeek-Chat,Bangladesh_Sharing_3,Shahriar Shams et al.,Health Information Sharing Behavior on Social Media in Bangladesh: A Study on Facebook Users,2021,Health Informatics Journal,10.1177/1460458220987278
Bangladesh,Lower-Middle Income,Sharing,DeepSeek-Chat,Bangladesh_Sharing_4,Md. Mahbubul Haque et al.,The Role of Community Radio in Information Dissemination in Rural Bangladesh,2018,Journal of Development Communication,10.1177/0973247018764921
Bangladesh,Lower-Middle Income,Sharing,DeepSeek-Chat,Bangladesh_Sharing_5,Nusrat Jahan et al.,Mobile-Based Agricultural Information Dissemination in Bangladesh: Farmers' Adoption and Usage Patterns,2020,Information Development,10.1177/0266666920912765
Bangladesh,Lower-Middle Income,Sharing,DeepSeek-Chat,Bangladesh_Sharing_6,Md. Nazmul Islam et al.,Misinformation and Fake News in Bangladesh: Patterns of Dissemination on Social Media,2021,New Media & Society,10.1177/14614448211012345
Bangladesh,Lower-Middle Income,Sharing,DeepSeek-Chat,Bangladesh_Sharing_7,Farhana Sultana et al.,Gender Differences in Information Sharing Behavior in Rural Bangladesh,2019,"Gender, Technology and Development",10.1080/09718524.2019.1649790
Bangladesh,Lower-Middle Income,Sharing,DeepSeek-Chat,Bangladesh_Sharing_8,Md. Kamrul Hasan et al.,The Impact of Mobile Financial Services on Information Sharing in Bangladesh,2020,Telecommunications Policy,10.1016/j.telpol.2020.102012
Bangladesh,Lower-Middle Income,Sharing,DeepSeek-Chat,Bangladesh_Sharing_9,A.K.M. Najmul Islam et al.,Citizen Journalism and Information Dissemination in Bangladesh: A Case Study of YouTube,2021,Journalism Practice,10.1080/17512786.2021.1892809
