Country,Income_Level,Prompt_Type,LLM,Citation_ID,Author,Title,Year,Journal,DOI,DOI_Valid,Geographic_Relevant,CrossRef_Title,CrossRef_Authors,CrossRef_Year,CrossRef_Journal,Validation_Error
Kenya,Lower-Middle Income,Sharing,Claude-Haiku,Kenya_Sharing_21,Mwakaje,A. G.	Dairy farming and biogas use in Rungwe district,South-west Tanzania: A study of opportunities and constraints	2008	Renewable and Sustainable Energy Reviews	https://doi.org/10.1016/j.rser.2007.07.008,,,False,False,,,,,No DOI provided
Kenya,Lower-Middle Income,Needs,Claude-Haiku,Kenya_Needs_1,"Mutula, S. M., & Wamukoya, J. M.",Public sector information management in Kenya: Implications for service delivery and accountability,2007,International Journal of Information Management,https://doi.org/10.1016/j.ijinfomgt.2006.11.006,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Needs,Claude-Haiku,Kenya_Needs_2,"Ocholla, D. N.","Information needs and information-seeking behavior of artisan fisher folk of Lake Victoria, Kenya",1999,Library Management,https://doi.org/10.1108/01435129910285869,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Needs,Claude-Haiku,Kenya_Needs_3,"Ondari-Okemwa, E.",Bridging the knowledge gap between developing and developed countries,2004,Library Management,https://doi.org/10.1108/01435120410562818,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Needs,Claude-Haiku,Kenya_Needs_4,"Ondari-Okemwa, E.",Scholarly publishing in sub-Saharan Africa in the twenty-first century: Challenges and opportunities,2007,First Monday,https://doi.org/10.5210/fm.v12i10.1966,True,False,Scholarly publishing in sub-Saharan Africa in the twenty-first century: Challenges and opportunities,Ezra Ondari-Okemwa,2007,First Monday,
Kenya,Lower-Middle Income,Needs,Claude-Haiku,Kenya_Needs_5,"Ondari-Okemwa, E., & Smith, J. G.",The role of knowledge management in enhancing government service-delivery in Kenya,2009,South African Journal of Libraries and Information Science,https://doi.org/10.7553/75-2-1009,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Needs,Claude-Haiku,Kenya_Needs_6,"Orodho, J. A.",Techniques of writing research proposals and reports in education and social sciences,2009,Kanezja HP Enterprises,https://doi.org/10.13140/RG.2.2.26954.68161,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Needs,Claude-Haiku,Kenya_Needs_7,"Otike, J.",The information needs and seeking habits of lawyers in England: a pilot study,1997,International Information & Library Review,https://doi.org/10.1080/10572317.1997.10762415,True,False,The Impact of Rural Information on Community Development Programmes in the Imo State of Nigeria,A.N. Uhegbu,1997,International Information &amp; Library Review,
Kenya,Lower-Middle Income,Needs,Claude-Haiku,Kenya_Needs_8,"Otike, J., & Matthews, G.",The information needs and information-seeking behaviour of lawyers in England: a familiarity with Kenyan lawyers,2000,Library Review,https://doi.org/10.1108/00242530010341732,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Needs,Claude-Haiku,Kenya_Needs_9,"Rotich, D. C., & Munge, E. M.",An overview of electronic information resources sharing initiatives in Kenya,2007,International Information & Library Review,https://doi.org/10.1080/10572317.2007.10762741,True,True,Creating a needs-responsive LIS curriculum in a developing country: A case study from Kenya,John N. Gathegi; Peter G. Mwathi,2007,International Information &amp; Library Review,
Kenya,Lower-Middle Income,Needs,Claude-Haiku,Kenya_Needs_10,"Rotich, D. C., & Onyancha, O. B.","Information needs and information-seeking patterns of undergraduate students in developing countries: A case study of the University of Eldoret, Kenya",2017,Aslib Journal of Information Management,https://doi.org/10.1108/AJIM-04-2017-0083,True,False,Cross-generational analysis of information seeking behavior of smartphone users,Maayan Zhitomirsky-Geffet; Maya Blau,2017,Aslib Journal of Information Management,
Kenya,Lower-Middle Income,Needs,Claude-Haiku,Kenya_Needs_11,"Rotich, D. C., & Wamukoya, J.",E-government in Kenya: An assessment of e-readiness at the district level,2009,International Journal of Electronic Governance,https://doi.org/10.1504/IJEG.2009.027408,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Needs,Claude-Haiku,Kenya_Needs_12,"Sife, A. S., & Wambura, R. M.","Assessing information needs of rice farmers in Kilombero District, Tanzania",2010,International Journal of Education and Development using Information and Communication Technology,https://doi.org/10.1016/j.ijedudev.2010.06.001,True,False,"Social justice, capabilities and the quality of education in low income countries",Leon Tikly; Angeline M. Barrett,2011,International Journal of Educational Development,
Kenya,Lower-Middle Income,Needs,Claude-Haiku,Kenya_Needs_13,"Tarus, J. K., Gichoya, D., & Muumbo, A.",Challenges of implementing e-learning in Kenya: A case of Kenyan public universities,2015,International Review of Research in Open and Distributed Learning,https://doi.org/10.19173/irrodl.v16i1.1816,True,True,Challenges of implementing e-learning in Kenya: A case of Kenyan public universities,John K. Tarus; David Gichoya; Alex Muumbo,2015,The International Review of Research in Open and Distributed Learning,
Kenya,Lower-Middle Income,Needs,Claude-Haiku,Kenya_Needs_14,"Wamukoya, J., & Mutula, S. M.",E-government and e-records management: A case study from Kenya,2005,Records Management Journal,https://doi.org/10.1108/09565690510614320,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Needs,Claude-Haiku,Kenya_Needs_15,"Wamukoya, J., & Mutula, S. M.",Information ethics in sub-Saharan Africa: Current status and future focus,2005,Information Development,https://doi.org/10.1177/0266666905055806,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Needs,Claude-Haiku,Kenya_Needs_16,"Wamukoya, J., & Mutula, S. M.",Capacity-building requirements for e-records management: the case in East and Southern Africa,2005,Records Management Journal,https://doi.org/10.1108/09565690510614339,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Needs,Claude-Haiku,Kenya_Needs_17,"Wamukoya, J., & Mutula, S. M.",E-records management and governance in East and Southern Africa,2005,Malaysian Journal of Library & Information Science,https://doi.org/10.22452/mjlis.vol10no2.3,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Needs,Claude-Haiku,Kenya_Needs_18,"Wamukoya, J., & Mutula, S. M.",E-government and e-records management: A case study from Kenya,2005,Records Management Journal,https://doi.org/10.1108/09565690510614320,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Needs,Claude-Haiku,Kenya_Needs_19,"Wamukoya, J., & Mutula, S. M.",Information ethics in sub-Saharan Africa: Current status and future focus,2005,Information Development,https://doi.org/10.1177/0266666905055806,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Needs,Claude-Haiku,Kenya_Needs_20,"Wamukoya, J., & Mutula, S. M.",Capacity-building requirements for e-records management: the case in East and Southern Africa,2005,Records Management Journal,https://doi.org/10.1108/09565690510614339,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_1,"Ondari-Okemwa, E.",Challenges of harnessing available information resources and technologies for enhancing teaching and learning in developing countries,2004,The International Information & Library Review,https://doi.org/10.1080/10572317.2004.10762638,True,False,Democratizing information and communication by implementing e-government in Indonesian regional government,Meithya Rose,2004,International Information &amp; Library Review,
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_2,"Ocholla, D. N.",Information-seeking behaviour by academics: A preliminary study,1999,The International Information & Library Review,https://doi.org/10.1006/iilr.1999.0120,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_3,"Ikoja-Odongo, R., & Mostert, J.",Information seeking behaviour: A conceptual framework,2006,South African Journal of Libraries and Information Science,https://doi.org/10.7553/72-3-1112,True,False,Information seeking behaviour : a conceptual framework,Robert Koja-Odongo; Robert Mostert,2013,South African Journal of Libraries and Information Science,
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_4,"Ikoja-Odongo, R., & Ocholla, D. N.",Information needs and information-seeking behavior of artisan fisher folk of Uganda,2004,Library Management,https://doi.org/10.1108/01435120410547614,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_5,"Ikoja-Odongo, J. R.",A study of the information needs and information-seeking behaviour of the informal sector entrepreneurs in Uganda,2002,Libri,https://doi.org/10.1515/LIBR.2002.59,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_6,"Ikoja-Odongo, R.",Insights into the information needs of women in the informal sector of Uganda,2002,South African Journal of Libraries and Information Science,https://doi.org/10.7553/68-2-767,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_7,"Ikoja-Odongo, R., & Ocholla, D. N.",Information needs and information-seeking behavior of artisan fisher folk of Uganda,2003,Library Management,https://doi.org/10.1108/01435120310457873,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_8,"Ikoja-Odongo, R.",Challenges of information and communication technologies development and use in Africa: The case of Uganda,2002,Library Management,https://doi.org/10.1108/01435120210429119,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_9,"Ikoja-Odongo, R.",A study of the information needs and information-seeking behaviour of the informal sector entrepreneurs in Uganda,2002,Libri,https://doi.org/10.1515/LIBR.2002.59,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_10,"Ikoja-Odongo, R.",Insights into the information needs of women in the informal sector of Uganda,2002,South African Journal of Libraries and Information Science,https://doi.org/10.7553/68-2-767,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_11,"Ikoja-Odongo, R., & Mostert, J.",Information seeking behaviour: A conceptual framework,2006,South African Journal of Libraries and Information Science,https://doi.org/10.7553/72-3-1112,True,False,Information seeking behaviour : a conceptual framework,Robert Koja-Odongo; Robert Mostert,2013,South African Journal of Libraries and Information Science,
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_12,"Ikoja-Odongo, R., & Ocholla, D. N.",Information needs and information-seeking behavior of artisan fisher folk of Uganda,2004,Library Management,https://doi.org/10.1108/01435120410547614,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_13,"Ikoja-Odongo, J. R.",A study of the information needs and information-seeking behaviour of the informal sector entrepreneurs in Uganda,2002,Libri,https://doi.org/10.1515/LIBR.2002.59,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_14,"Ikoja-Odongo, R.",Insights into the information needs of women in the informal sector of Uganda,2002,South African Journal of Libraries and Information Science,https://doi.org/10.7553/68-2-767,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_15,"Ikoja-Odongo, R., & Mostert, J.",Information seeking behaviour: A conceptual framework,2006,South African Journal of Libraries and Information Science,https://doi.org/10.7553/72-3-1112,True,False,Information seeking behaviour : a conceptual framework,Robert Koja-Odongo; Robert Mostert,2013,South African Journal of Libraries and Information Science,
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_16,"Ikoja-Odongo, R., & Ocholla, D. N.",Information needs and information-seeking behavior of artisan fisher folk of Uganda,2004,Library Management,https://doi.org/10.1108/01435120410547614,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_17,"Ikoja-Odongo, J. R.",A study of the information needs and information-seeking behaviour of the informal sector entrepreneurs in Uganda,2002,Libri,https://doi.org/10.1515/LIBR.2002.59,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_18,"Ikoja-Odongo, R.",Insights into the information needs of women in the informal sector of Uganda,2002,South African Journal of Libraries and Information Science,https://doi.org/10.7553/68-2-767,False,False,,,,,DOI not found in CrossRef
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_19,"Ikoja-Odongo, R., & Mostert, J.",Information seeking behaviour: A conceptual framework,2006,South African Journal of Libraries and Information Science,https://doi.org/10.7553/72-3-1112,True,False,Information seeking behaviour : a conceptual framework,Robert Koja-Odongo; Robert Mostert,2013,South African Journal of Libraries and Information Science,
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_20,"Ikoja-Odongo, R., & Ocholla, D. N.",Information needs and information-seeking behavior of artisan fisher folk of Uganda,2004,Library Management,https://doi.org/10.1108/01435120410547614,False,False,,,,,DOI not found in CrossRef
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_1,"Hossain, M. J., & Islam, M. S.",Information seeking behavior of rural women in Bangladesh,2012,Information Development,https://doi.org/10.1177/0266666912438483,False,False,,,,,DOI not found in CrossRef
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_2,"Hossain, M. Z., & Hossain, M. A.",Information seeking behavior of university students: A study of Dhaka University in Bangladesh,2010,International Journal of Library and Information Science,https://doi.org/10.5897/IJLIS.9000021,False,False,,,,,DOI not found in CrossRef
