Country,Income_Level,Prompt_Type,LLM,Citation_ID,Author,Title,Year,Journal,DOI
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_15,"Ikoja-Odongo, R., & Mostert, J.",Information seeking behaviour: A conceptual framework,2006,South African Journal of Libraries and Information Science,https://doi.org/10.7553/72-3-1112
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_16,"Ikoja-Odongo, R., & Ocholla, D. N.",Information needs and information-seeking behavior of artisan fisher folk of Uganda,2004,Library Management,https://doi.org/10.1108/01435120410547614
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_17,"Ikoja-Odongo, J. R.",A study of the information needs and information-seeking behaviour of the informal sector entrepreneurs in Uganda,2002,Libri,https://doi.org/10.1515/LIBR.2002.59
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_18,"Ikoja-Odongo, R.",Insights into the information needs of women in the informal sector of Uganda,2002,South African Journal of Libraries and Information Science,https://doi.org/10.7553/68-2-767
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_19,"Ikoja-Odongo, R., & Mostert, J.",Information seeking behaviour: A conceptual framework,2006,South African Journal of Libraries and Information Science,https://doi.org/10.7553/72-3-1112
Kenya,Lower-Middle Income,Behavior,Claude-Haiku,Kenya_Behavior_20,"Ikoja-Odongo, R., & Ocholla, D. N.",Information needs and information-seeking behavior of artisan fisher folk of Uganda,2004,Library Management,https://doi.org/10.1108/01435120410547614
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_1,"Hossain, M. J., & Islam, M. S.",Information seeking behavior of rural women in Bangladesh,2012,Information Development,https://doi.org/10.1177/0266666912438483
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_2,"Hossain, M. Z., & Hossain, M. A.",Information seeking behavior of university students: A study of Dhaka University in Bangladesh,2010,International Journal of Library and Information Science,https://doi.org/10.5897/IJLIS.9000021
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_3,"Hossain, M. M., & Islam, M. S.",Information needs and information-seeking behavior of rural dwellers: A review of research,2012,Information and Learning Science,https://doi.org/10.1108/ILS-09-2012-0054
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_4,"Islam, M. S., & Hossain, M. J.",Information needs and information-seeking behavior of rural women in Bangladesh,2012,Library Philosophy and Practice,https://digitalcommons.unl.edu/libphilprac/700/
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_5,"Hossain, M. A., & Islam, M. S.",Information seeking behavior of university students: A study of Chittagong University in Bangladesh,2012,Malaysian Journal of Library & Information Science,https://doi.org/10.22452/mjlis.vol17no2.5
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_6,"Hossain, M. Z., & Hossain, M. A.",Information seeking behavior of university students: A study of Rajshahi University in Bangladesh,2011,International Journal of Library and Information Science,https://doi.org/10.5897/IJLIS11.027
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_7,"Islam, M. S., & Hossain, M. J.",Information seeking behavior of rural women in Bangladesh: An exploratory study,2012,Library Philosophy and Practice,https://digitalcommons.unl.edu/libphilprac/701/
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_8,"Hossain, M. M., & Islam, M. S.",Information needs and information-seeking behavior of rural dwellers: A review of research in Bangladesh,2012,Information and Learning Science,https://doi.org/10.1108/ILS-09-2012-0054
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_9,"Hossain, M. A., & Islam, M. S.",Information seeking behavior of university students: A study of Dhaka University in Bangladesh,2012,Malaysian Journal of Library & Information Science,https://doi.org/10.22452/mjlis.vol17no2.5
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_10,"Islam, M. S., & Hossain, M. J.",Information seeking behavior of rural women in Bangladesh: A case study,2012,Library Philosophy and Practice,https://digitalcommons.unl.edu/libphilprac/702/
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_11,"Hossain, M. Z., & Hossain, M. A.",Information seeking behavior of university students: A study of Chittagong University in Bangladesh,2011,International Journal of Library and Information Science,https://doi.org/10.5897/IJLIS11.027
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_12,"Hossain, M. M., & Islam, M. S.",Information needs and information-seeking behavior of rural dwellers: A review of research in Bangladesh,2012,Information and Learning Science,https://doi.org/10.1108/ILS-09-2012-0054
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_13,"Islam, M. S., & Hossain, M. J.",Information seeking behavior of rural women in Bangladesh: An exploratory study,2012,Library Philosophy and Practice,https://digitalcommons.unl.edu/libphilprac/703/
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_14,"Hossain, M. A., & Islam, M. S.",Information seeking behavior of university students: A study of Rajshahi University in Bangladesh,2012,Malaysian Journal of Library & Information Science,https://doi.org/10.22452/mjlis.vol17no2.5
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_15,"Hossain, M. Z., & Hossain, M. A.",Information seeking behavior of university students: A study of Dhaka University in Bangladesh,2011,International Journal of Library and Information Science,https://doi.org/10.5897/IJLIS11.027
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_16,"Islam, M. S., & Hossain, M. J.",Information seeking behavior of rural women in Bangladesh: A case study,2012,Library Philosophy and Practice,https://digitalcommons.unl.edu/libphilprac/704/
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_17,"Hossain, M. M., & Islam, M. S.",Information needs and information-seeking behavior of rural dwellers: A review of research in Bangladesh,2012,Information and Learning Science,https://doi.org/10.1108/ILS-09-2012-0054
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_18,"Hossain, M. A., & Islam, M. S.",Information seeking behavior of university students: A study of Chittagong University in Bangladesh,2012,Malaysian Journal of Library & Information Science,https://doi.org/10.22452/mjlis.vol17no2.5
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_19,"Hossain, M. Z., & Hossain, M. A.",Information seeking behavior of university students: A study of Rajshahi University in Bangladesh,2011,International Journal of Library and Information Science,https://doi.org/10.5897/IJLIS11.027
Bangladesh,Lower-Middle Income,Seeking,Claude-Haiku,Bangladesh_Seeking_20,"Islam, M. S., & Hossain, M. J.",Information seeking behavior of rural women in Bangladesh: An exploratory study,2012,Library Philosophy and Practice,https://digitalcommons.unl.edu/libphilprac/705/
Bangladesh,Lower-Middle Income,Use,Claude-Haiku,Bangladesh_Use_1,"Hossain, M. Z., & Hossain, M. A.",Factors influencing the use of information and communication technology (ICT) in the agricultural sector of Bangladesh,2019,Information Development,https://doi.org/10.1177/0266666918811848
Bangladesh,Lower-Middle Income,Use,Claude-Haiku,Bangladesh_Use_2,"Hossain, M. I., & Hossain, M. A.",Factors affecting the use of mobile phones for agricultural information in Bangladesh,2018,Information Development,https://doi.org/10.1177/0266666917712389
Bangladesh,Lower-Middle Income,Use,Claude-Haiku,Bangladesh_Use_3,"Hossain, M. S., & Hossain, M. A.",Factors influencing the use of social media for agricultural information in Bangladesh,2017,Information Development,https://doi.org/10.1177/0266666916671012
Bangladesh,Lower-Middle Income,Use,Claude-Haiku,Bangladesh_Use_4,"Hossain, M. N., & Hossain, M. A.",Barriers to the use of information and communication technology (ICT) in rural Bangladesh,2016,Information Development,https://doi.org/10.1177/0266666915593903
Bangladesh,Lower-Middle Income,Use,Claude-Haiku,Bangladesh_Use_5,"Hossain, M. R., & Hossain, M. A.",Factors affecting the use of mobile phones for agricultural extension services in Bangladesh,2015,Information Development,https://doi.org/10.1177/0266666914544023
Bangladesh,Lower-Middle Income,Use,Claude-Haiku,Bangladesh_Use_6,"Hossain, M. S., & Hossain, M. A.",Factors influencing the use of internet for agricultural information in Bangladesh,2014,Information Development,https://doi.org/10.1177/0266666913508351
Bangladesh,Lower-Middle Income,Use,Claude-Haiku,Bangladesh_Use_7,"Hossain, M. Z., & Hossain, M. A.",Factors affecting the use of information and communication technology (ICT) in rural Bangladesh,2013,Information Development,https://doi.org/10.1177/0266666912473579
Bangladesh,Lower-Middle Income,Use,Claude-Haiku,Bangladesh_Use_8,"Hossain, M. I., & Hossain, M. A.",Factors influencing the use of mobile phones for agricultural information in rural Bangladesh,2012,Information Development,https://doi.org/10.1177/0266666911433607
Bangladesh,Lower-Middle Income,Use,Claude-Haiku,Bangladesh_Use_9,"Hossain, M. N., & Hossain, M. A.",Barriers to the use of information and communication technology (ICT) in rural areas of Bangladesh,2011,Information Development,https://doi.org/10.1177/0266666910386578
Bangladesh,Lower-Middle Income,Use,Claude-Haiku,Bangladesh_Use_10,"Hossain, M. R., & Hossain, M. A.",Factors affecting the use of mobile phones for agricultural extension services in rural Bangladesh,2010,Information Development,https://doi.org/10.1177/0266666909346148
Bangladesh,Lower-Middle Income,Use,Claude-Haiku,Bangladesh_Use_11,"Hossain, M. S., & Hossain, M. A.",Factors influencing the use of internet for agricultural information in rural Bangladesh,2009,Information Development,https://doi.org/10.1177/0266666908101590
Bangladesh,Lower-Middle Income,Use,Claude-Haiku,Bangladesh_Use_12,"Hossain, M. Z., & Hossain, M. A.",Factors affecting the use of information and communication technology (ICT) in rural areas of Bangladesh,2008,Information Development,https://doi.org/10.1177/0266666907087694
Bangladesh,Lower-Middle Income,Use,Claude-Haiku,Bangladesh_Use_13,"Hossain, M. I., & Hossain, M. A.",Factors influencing the use of mobile phones for agricultural information in remote areas of Bangladesh,2007,Information Development,https://doi.org/10.1177/0266666906077107
Bangladesh,Lower-Middle Income,Use,Claude-Haiku,Bangladesh_Use_14,"Hossain, M. N., & Hossain, M. A.",Barriers to the use of information and communication technology (ICT) in rural Bangladesh,2006,Information Development,https://doi.org/10.1177/0266666905060278
Bangladesh,Lower-Middle Income,Use,Claude-Haiku,Bangladesh_Use_15,"Hossain, M. R., & Hossain, M. A.",Factors affecting the use of mobile phones for agricultural extension services in Bangladesh,2005,Information Development,https://doi.org/10.1177/0266666904052278
Bangladesh,Lower-Middle Income,Use,Claude-Haiku,Bangladesh_Use_16,"Hossain, M. S., & Hossain, M. A.",Factors influencing the use of internet for agricultural information in Bangladesh,2004,Information Development,https://doi.org/10.1177/0266666903044278
Bangladesh,Lower-Middle Income,Use,Claude-Haiku,Bangladesh_Use_17,"Hossain, M. Z., & Hossain, M. A.",Factors affecting the use of information and communication technology (ICT) in rural areas of Bangladesh,2003,Information Development,https://doi.org/10.1177/0266666902033278
Bangladesh,Lower-Middle Income,Use,Claude-Haiku,Bangladesh_Use_18,"Hossain, M. I., & Hossain, M. A.",Factors influencing the use of mobile phones for agricultural information in remote areas of Bangladesh,2002,Information Development,https://doi.org/10.1177/0266666901022278
Bangladesh,Lower-Middle Income,Use,Claude-Haiku,Bangladesh_Use_19,"Hossain, M. N., & Hossain, M. A.",Barriers to the use of information and communication technology (ICT) in rural areas of Bangladesh,2001,Information Development,https://doi.org/10.1177/0266666900011278
Bangladesh,Lower-Middle Income,Use,Claude-Haiku,Bangladesh_Use_20,"Hossain, M. R., & Hossain, M. A.",Factors affecting the use of mobile phones for agricultural extension services in rural Bangladesh,2000,Information Development,https://doi.org/10.1177/0266666899000278
Bangladesh,Lower-Middle Income,Sharing,Claude-Haiku,Bangladesh_Sharing_1,"Hossain, M. Z., & Hossain, M. M.",Information-seeking behavior of rural people: A case study of three villages in Bangladesh,2012,Information Development,https://doi.org/10.1177/0266666912438481
Bangladesh,Lower-Middle Income,Sharing,Claude-Haiku,Bangladesh_Sharing_2,"Hossain, M. A., & Quaddus, M.",The adoption and continued usage intention of RFID: An integrated framework,2011,Information Technology & People,https://doi.org/10.1108/09593841111158365
Bangladesh,Lower-Middle Income,Sharing,Claude-Haiku,Bangladesh_Sharing_3,"Hossain, M. A., & Quaddus, M.",Expectation–confirmation theory in information system research: A review and analysis,2012,Information Systems Theory,https://doi.org/10.1007/978-1-4419-6108-2_12
Bangladesh,Lower-Middle Income,Sharing,Claude-Haiku,Bangladesh_Sharing_4,"Hossain, M. A., Dwivedi, Y. K., & Rana, N. P.",State-of-the-art in open data research: Insights from existing literature and a research agenda,2016,Journal of Organizational Computing and Electronic Commerce,https://doi.org/10.1080/10919392.2015.1124007
Bangladesh,Lower-Middle Income,Sharing,Claude-Haiku,Bangladesh_Sharing_5,"Hossain, M. A., Quaddus, M., Islam, N., & Shanka, T.",Adoption of e-government in rural areas of Bangladesh: A structural equation modeling approach,2011,Information Development,https://doi.org/10.1177/0266666911429398
Bangladesh,Lower-Middle Income,Sharing,Claude-Haiku,Bangladesh_Sharing_6,"Hossain, M. J., & Hossain, M. M.",Information-seeking behavior of rural people: A case study of three villages in Bangladesh,2012,Information Development,https://doi.org/10.1177/0266666912438481
Bangladesh,Lower-Middle Income,Sharing,Claude-Haiku,Bangladesh_Sharing_7,"Hossain, M. M., & Hossain, M. Z.",Information-seeking behavior of rural people: A case study of three villages in Bangladesh,2012,Information Development,https://doi.org/10.1177/0266666912438481
Bangladesh,Lower-Middle Income,Sharing,Claude-Haiku,Bangladesh_Sharing_8,"Hossain, M. S., & Hossain, M. M.",Information-seeking behavior of rural people: A case study of three villages in Bangladesh,2012,Information Development,https://doi.org/10.1177/0266666912438481
Bangladesh,Lower-Middle Income,Sharing,Claude-Haiku,Bangladesh_Sharing_9,"Hossain, M. Z., & Hossain, M. J.",Information-seeking behavior of rural people: A case study of three villages in Bangladesh,2012,Information Development,https://doi.org/10.1177/0266666912438481
